date,open,high,close,low,volume
1996-11-18,0.099713,0.313384,0.284894,0.099713,6278300
1996-11-19,0.280336,0.281874,0.278,0.267744,1109400
1996-11-20,0.273499,0.28706,0.28176,0.27065,957300
1996-11-21,0.282045,0.284837,0.273214,0.272929,570000
1996-11-22,0.269453,0.276347,0.276347,0.268826,376200
1996-11-25,0.278,0.279196,0.273499,0.267801,413500
1996-11-26,0.275151,0.276347,0.272701,0.271789,310100
1996-11-27,0.271219,0.271789,0.267231,0.265009,515700
1996-11-28,0.267231,0.278513,0.274068,0.265806,341300
1996-11-29,0.27065,0.276917,0.272359,0.27065,115000
1996-12-02,0.27065,0.276347,0.2731,0.27065,231900
1996-12-03,0.271105,0.274638,0.274638,0.268427,224300
1996-12-04,0.276347,0.284894,0.280963,0.273499,607900
1996-12-05,0.280906,0.284894,0.282672,0.279196,443800
1996-12-06,0.282615,0.28347,0.282045,0.279367,432300
1996-12-09,0.283869,0.341873,0.338454,0.282615,1343300
1996-12-10,0.341873,0.398852,0.388026,0.330477,1986600
1996-12-11,0.396003,0.444435,0.433039,0.393154,2278900
1996-12-12,0.4319,0.4319,0.401416,0.396003,1208300
1996-12-13,0.396003,0.415946,0.387456,0.387456,1008600
1996-12-16,0.349053,0.349053,0.349053,0.349053,64700
1996-12-17,0.314124,0.348141,0.314124,0.314124,1360300
1996-12-18,0.301988,0.34552,0.34552,0.290592,2231500
1996-12-19,0.35042,0.365804,0.341645,0.319651,2297900
1996-12-23,0.36928,0.369793,0.361246,0.341873,1345700
1996-12-24,0.370363,0.395832,0.392015,0.370363,3724200
1996-12-25,0.397769,0.404493,0.402556,0.381758,2093200
1996-12-26,0.40455,0.409108,0.396003,0.395148,664400
1996-12-27,0.398852,0.410248,0.407399,0.390305,1818600
1996-12-30,0.419364,0.444435,0.444321,0.419364,4098400
1996-12-31,0.453552,0.455831,0.438623,0.431102,2142700
1997-01-02,0.427341,0.433039,0.419706,0.41059,3345700
1997-01-03,0.415946,0.419364,0.411046,0.41002,1931100
1997-01-06,0.401131,0.404208,0.369793,0.369793,2145000
1997-01-07,0.353269,0.385177,0.3772,0.341873,1767800
1997-01-08,0.3772,0.381758,0.369223,0.361816,939100
1997-01-09,0.364665,0.373781,0.366944,0.364665,571600
1997-01-10,0.366944,0.394294,0.384379,0.364665,1651000
1997-01-13,0.387,0.394294,0.386317,0.383468,877100
1997-01-14,0.385177,0.385861,0.373781,0.369793,873400
1997-01-15,0.366944,0.376061,0.372756,0.366944,422000
1997-01-16,0.371616,0.376061,0.372642,0.370932,398000
1997-01-17,0.372642,0.376061,0.375491,0.371502,385400
1997-01-20,0.375149,0.380619,0.375149,0.370363,498700
1997-01-21,0.379479,0.380049,0.373553,0.372642,398700
1997-01-22,0.376174,0.390647,0.381417,0.376061,908600
1997-01-23,0.38153,0.384607,0.382214,0.376174,865600
1997-01-24,0.379479,0.381644,0.37834,0.376174,488200
1997-01-27,0.378909,0.39418,0.389508,0.376061,1208400
1997-01-28,0.393154,0.393154,0.384038,0.383468,590700
1997-01-29,0.384607,0.384607,0.381189,0.379821,443300
1997-01-30,0.381758,0.382898,0.380049,0.37834,609400
1997-01-31,0.380391,0.390875,0.383468,0.380391,690300
1997-02-17,0.384038,0.393154,0.387228,0.384038,595600
1997-02-18,0.385177,0.387,0.348255,0.348255,1179700
1997-02-19,0.349394,0.370363,0.368083,0.34928,764400
1997-02-20,0.330819,0.364095,0.355776,0.330819,2034400
