date,open,high,close,low,volume
1991-01-29,0.0960623,0.0960623,0.0960623,0.0960623,300
1991-01-30,0.095601,0.095601,0.095601,0.095601,1700
1991-02-02,0.0961281,0.0961281,0.0961281,0.0961281,1300
1991-02-04,0.0965893,0.0965893,0.0965893,0.0965893,5600
1991-02-05,0.0970505,0.0970505,0.0970505,0.0970505,2900
1991-02-06,0.0975117,0.0975117,0.0975117,0.0975117,2900
1991-02-07,0.097973,0.097973,0.097973,0.097973,4800
1991-02-08,0.0984342,0.0984342,0.0984342,0.0984342,6600
1991-02-09,0.0988954,0.0988954,0.0988954,0.0988954,13600
1991-02-11,0.0994224,0.0994224,0.0994224,0.0994224,3300
1991-02-12,0.0992907,0.0992907,0.0992907,0.0992907,23600
1991-02-13,0.100477,0.100477,0.100477,0.100477,3300
1991-02-22,0.101004,0.101004,0.101004,0.101004,11600
1991-02-23,0.101531,0.101531,0.101531,0.101531,12700
1991-02-25,0.101004,0.101004,0.101004,0.101004,41000
1991-02-26,0.100477,0.100477,0.100477,0.100477,10000
1991-02-27,0.0999495,0.0999495,0.0999495,0.0999495,25800
1991-02-28,0.0994224,0.0994224,0.0994224,0.0994224,4600
1991-03-01,0.0988954,0.0988954,0.0988954,0.0988954,2800
1991-03-02,0.0924385,0.0924385,0.0924385,0.0924385,1800
1991-03-04,0.0979071,0.0979071,0.0979071,0.0979071,3000
1991-03-05,0.0974459,0.0974459,0.0974459,0.0974459,2200
1991-03-06,0.0969847,0.0969847,0.0969847,0.0969847,2100
1991-03-07,0.0965234,0.0965234,0.0965234,0.0965234,500
1991-03-08,0.0960623,0.0960623,0.0960623,0.0960623,1000
1991-03-09,0.095601,0.095601,0.095601,0.095601,400
1991-03-11,0.0951398,0.0951398,0.0951398,0.0951398,1500
1991-03-12,0.0946786,0.0946786,0.0946786,0.0946786,1300
1991-03-13,0.0942174,0.0942174,0.0942174,0.0942174,3900
1991-03-14,0.0937562,0.0937562,0.0937562,0.0937562,3200
1991-03-15,0.093295,0.093295,0.093295,0.093295,1300
1991-03-16,0.0928338,0.0928338,0.0928338,0.0928338,800
1991-03-18,0.0923726,0.0923726,0.0923726,0.0923726,2600
1991-03-19,0.0919114,0.0919114,0.0919114,0.0919114,1500
1991-03-20,0.0914502,0.0914502,0.0914502,0.0914502,1900
1991-03-21,0.090989,0.090989,0.090989,0.090989,1200
1991-03-22,0.0905278,0.0905278,0.0905278,0.0905278,1000
1991-03-23,0.0900666,0.0900666,0.0900666,0.0900666,200
1991-03-25,0.0896054,0.0896054,0.0896054,0.0896054,400
1991-03-26,0.0891442,0.0891442,0.0891442,0.0891442,400
1991-03-27,0.088683,0.088683,0.088683,0.088683,9000
1991-03-28,0.0882218,0.0882218,0.0882218,0.0882218,400
1991-03-29,0.0868382,0.0868382,0.0868382,0.0868382,1200
1991-03-30,0.0872994,0.0872994,0.0872994,0.0872994,1300
1991-04-02,0.086377,0.086377,0.086377,0.086377,1400
1991-04-03,0.0859158,0.0859158,0.0859158,0.0859158,1100
1991-04-04,0.0854546,0.0854546,0.0854546,0.0854546,700
1991-04-05,0.0850592,0.0850592,0.0850592,0.0850592,1400
1991-04-06,0.0846639,0.0846639,0.0846639,0.0846639,1400
1991-04-08,0.0842686,0.0842686,0.0842686,0.0842686,200
1991-04-09,0.0838733,0.0838733,0.0838733,0.0838733,100
1991-04-10,0.083478,0.083478,0.083478,0.083478,400
1991-04-11,0.0830826,0.0830826,0.0830826,0.0830826,200
1991-04-12,0.0826873,0.0826873,0.0826873,0.0826873,700
1991-04-13,0.082292,0.082292,0.082292,0.082292,1000
1991-04-16,0.0815014,0.0815014,0.0815014,0.0815014,300
1991-04-17,0.0811061,0.0811061,0.0811061,0.0811061,200
1991-04-19,0.0803154,0.0803154,0.0803154,0.0803154,300
1991-04-23,0.0791295,0.0791295,0.0791295,0.0791295,100
1991-04-24,0.0787341,0.0787341,0.0787341,0.0787341,100
1991-04-25,0.0783388,0.0783388,0.0783388,0.0783388,200
1991-04-26,0.0779435,0.0779435,0.0779435,0.0779435,400
1991-04-29,0.0771529,0.0771529,0.0771529,0.0771529,500
1991-04-30,0.0767576,0.0767576,0.0767576,0.0767576,600
1991-05-02,0.0763622,0.0763622,0.0763622,0.0763622,600
1991-05-03,0.0759669,0.0759669,0.0759669,0.0759669,500
1991-05-04,0.0755716,0.0755716,0.0755716,0.0755716,1500
1991-05-07,0.074781,0.074781,0.074781,0.074781,1000
1991-05-08,0.0743857,0.0743857,0.0743857,0.0743857,2000
1991-05-09,0.0739903,0.0739903,0.0739903,0.0739903,8700
1991-05-10,0.073595,0.073595,0.073595,0.073595,4900
1991-05-11,0.0731997,0.0731997,0.0731997,0.0731997,3700
1991-05-13,0.0728044,0.0728044,0.0728044,0.0728044,8700
1991-05-14,0.0724091,0.0731997,0.0724091,0.0724091,20500
1991-05-15,0.073595,0.073595,0.073595,0.073595,11600
1991-05-16,0.0739903,0.0739903,0.0739903,0.0739903,9200
1991-05-17,0.0743857,0.0743857,0.0743857,0.0743857,37800
1991-05-18,0.074781,0.074781,0.074781,0.074781,30700
1991-05-20,0.0751763,0.0751763,0.0751763,0.0751763,53300
1991-05-21,0.0755716,0.0755716,0.0755716,0.0755716,38300
