date,open,high,close,low,volume
1999-04-22,0.350316,0.394608,0.384542,0.343604,45766200
1999-04-23,0.375146,0.397964,0.386555,0.365751,23946500
1999-04-26,0.387226,0.387897,0.357698,0.355684,10588500
1999-04-27,0.355013,0.391924,0.381857,0.349644,15161600
1999-04-28,0.379844,0.385884,0.369106,0.363066,6514300
1999-04-29,0.365751,0.383871,0.375817,0.362395,4797900
1999-04-30,0.376489,0.400648,0.391253,0.376489,10829700
1999-05-04,0.397293,0.400648,0.393266,0.385884,6542600
1999-05-05,0.393266,0.393937,0.388568,0.379173,4507300
1999-05-06,0.389239,0.393937,0.383871,0.381186,3737100
1999-05-07,0.383871,0.385884,0.37112,0.369778,4502200
1999-05-10,0.361724,0.368435,0.353671,0.348302,4505700
1999-05-11,0.354342,0.36508,0.364409,0.354342,1780400
1999-05-12,0.363738,0.363738,0.357027,0.354342,1470400
1999-05-13,0.355684,0.361053,0.356355,0.350987,1168600
1999-05-14,0.353,0.355684,0.336222,0.335551,2473800
1999-05-17,0.336222,0.343604,0.339578,0.329511,1359900
1999-05-18,0.340249,0.347631,0.335551,0.335551,1196700
1999-05-19,0.33488,0.362395,0.360382,0.33488,2956100
1999-05-20,0.362395,0.373804,0.37112,0.356355,4662900
1999-05-21,0.372462,0.379173,0.36508,0.361053,4696400
1999-05-24,0.366422,0.387897,0.382528,0.361724,6564400
1999-05-25,0.385884,0.387897,0.367764,0.367764,6227000
1999-05-26,0.365751,0.381186,0.378502,0.364409,3039100
1999-05-27,0.3832,0.416084,0.416084,0.3832,7013800
1999-05-28,0.436217,0.442928,0.40803,0.396622,11421300
1999-05-31,0.412728,0.434203,0.406688,0.39595,8158400
1999-06-01,0.409373,0.426821,0.426821,0.403333,6440800
1999-06-02,0.429506,0.435546,0.409373,0.40803,6843400
1999-06-03,0.404004,0.40803,0.390582,0.387897,4248500
1999-06-04,0.390582,0.402662,0.395279,0.389911,2850100
1999-06-07,0.394608,0.416084,0.411386,0.393266,3718500
1999-06-08,0.414741,0.436217,0.422795,0.413399,6581200
1999-06-09,0.424137,0.430848,0.420781,0.412728,2909200
1999-06-10,0.432861,0.461047,0.439572,0.420781,8561200
1999-06-11,0.439572,0.439572,0.43219,0.42615,3702100
1999-06-14,0.441585,0.45635,0.455007,0.43219,5746600
1999-06-15,0.466416,0.478496,0.433532,0.423466,8244400
1999-06-16,0.436217,0.463061,0.46239,0.436217,5338600
1999-06-17,0.471114,0.499971,0.499971,0.464403,9455000
1999-06-18,0.499971,0.503327,0.48722,0.481852,5873000
1999-06-21,0.489905,0.516749,0.506011,0.489905,5031000
