date,open,high,close,low,volume
2018-10-16,57.8378,69.4033,69.4033,57.8378,419948
2018-10-17,76.3466,76.3466,76.3466,76.3466,186547
2018-10-18,83.9813,83.9813,79.9714,72.475,55718541
2018-10-19,78.5195,87.9715,87.9715,78.4207,35319206
2018-10-22,92.8407,96.7716,96.7716,90.8752,17685766
2018-10-23,100.742,104.495,93.532,93.5024,32962614
2018-10-24,94.2135,99.2605,95.8531,94.0259,24149984
2018-10-25,91.9715,100.12,98.3519,91.9715,19315338
2018-10-26,98.5691,101.73,96.0012,91.369,18272124
2018-10-29,95.3098,97.1469,96.3173,92.8505,10286018
2018-10-30,95.3098,98.6679,96.1494,91.5666,14005735
2018-10-31,96.5938,100.683,97.779,96.5938,13522723
2018-11-01,99.7346,104.298,101.068,97.8778,15664145
2018-11-02,104.979,106.056,104.1,101.404,16217663
2018-11-05,103.586,105.256,101.157,98.2235,13349537
2018-11-06,99.458,111.271,111.271,98.6185,13529740
2018-11-07,111.261,112.278,108.643,107.359,11559522
2018-11-08,110.619,111.596,107.932,106.461,9042712
2018-11-09,106.174,112.396,109.414,105.68,8703255
2018-11-12,108.564,111.379,110.629,107.824,7992319
2018-11-13,108.643,115.557,108.703,107.191,13639629
2018-11-14,106.698,112.199,110.48,106.678,8502181
2018-11-15,109.493,111.389,110.619,107.853,6730872
2018-11-16,110.668,112.594,109.285,108.308,6909166
2018-11-19,107.666,111.458,108.791,107.261,6928135
2018-11-20,107.458,109.601,105.68,105.68,5462485
2018-11-21,104.693,111.636,110.322,104.347,9062260
2018-11-22,109.977,110.954,110.135,108.762,5197260
2018-11-23,110.421,112.199,106.964,106.668,5950853
2018-11-26,107.754,109.917,108.238,106.964,4179317
2018-11-27,109.295,109.631,105.246,103.211,8021725
2018-11-28,104.495,108.643,108.258,103.903,5516545
2018-11-29,109.631,110.589,107.488,107.458,4884839
2018-11-30,107.458,111.211,111.113,107.162,4134650
2018-12-03,114.076,122.135,118.026,111.942,9309546
2018-12-04,117.335,119.379,117.592,116.15,4519096
2018-12-05,115.557,121.592,119.192,115.221,5374878
2018-12-06,118.411,119.616,113.908,112.594,8233814
2018-12-07,114.451,114.816,112.732,111.31,5067642
2018-12-10,111.488,114.569,113.7,111.488,2984338
2018-12-11,114.224,114.866,111.962,111.113,4050229
2018-12-12,112.396,113.226,112.525,111.715,2752862
2018-12-13,112.495,114.826,114.767,112.15,2926751
2018-12-14,114.668,114.836,106.48,106.48,7269624
2018-12-17,104.811,105.68,104.92,100.693,4950579
2018-12-18,102.826,105.187,104.1,102.401,3132499
2018-12-19,104.456,104.969,97.0185,96.5642,7661781
2018-12-20,96.7913,100.149,99.4185,96.6926,4779757
2018-12-21,98.5395,99.2901,98.0951,97.295,3028352
2018-12-24,98.2333,103.409,102.026,98.2333,3656491
2018-12-25,101.137,105.67,104.683,100.742,4404731
2018-12-26,104.683,108.209,105.977,103.991,3533381
2018-12-27,107.359,108.001,106.184,105.503,4131329
2018-12-28,106.174,108.278,107.873,104.989,3253053
2019-01-02,105.137,105.483,102.5,98.3222,5898761
2019-01-03,102.026,103.705,100.07,98.7272,3845852
2019-01-04,99.3395,101.582,100.327,98.2531,4276913
2019-01-07,99.8136,102.698,100.475,99.4482,4345843
2019-01-08,99.863,100.732,98.2728,96.5741,5213478
2019-01-09,98.658,103.991,101.71,98.3222,5818461
2019-01-10,103.014,103.883,102.046,101.019,4136218
2019-01-11,101.631,103.705,103.616,101.137,2072275
2019-01-14,103.507,103.507,102.816,101.414,1950428
2019-01-15,102.599,105.187,103.685,102.214,2113841
2019-01-16,103.369,105.078,104.386,102.53,2031040
2019-01-17,104.189,105.137,104.446,103.616,1658208
2019-01-18,104.09,108.347,108.15,104.09,3279080
2019-01-21,109.433,113.434,109.74,108.999,4207973
2019-01-22,110.224,110.994,107.152,106.184,2358542
2019-01-23,107.142,109.117,108.91,106.866,1460294
2019-01-24,108.248,108.841,106.668,105.463,2424214
2019-01-25,106.668,108.08,105.611,105.532,3073749
2019-01-28,106.066,106.846,104.999,104.791,1611291
2019-01-29,105.157,105.157,102.698,101.246,3294995
2019-01-30,102.52,105.631,104.821,101.779,2587858
2019-01-31,106.115,107.438,105.414,103.656,3138730
2019-02-01,105.987,109.829,109.591,105.532,3068125
2019-02-11,109.72,111.379,110.619,108.357,3598550
2019-02-12,110.421,113.463,112.416,110.125,3388824
2019-02-13,111.488,112.594,112.179,110.372,3492626
2019-02-14,111.982,115.468,114.313,111.438,3857411
2019-02-15,113.789,114.224,111.754,111.31,2578186
2019-02-18,111.784,114.322,113.641,111.784,3504403
2019-02-19,114.155,118.816,114.431,114.056,4290221
2019-02-20,114.184,114.52,111.606,110.154,3798315
2019-02-21,111.596,112.337,110.816,109.947,3222334
2019-02-22,110.619,113.187,112.762,110.125,3061310
2019-02-25,113.611,121.384,121.335,113.611,6022200
2019-02-26,120.979,120.989,117.73,117.187,4974801
2019-02-27,116.94,117.829,114.303,113.621,4237863
2019-02-28,115.804,125.73,125.73,115.241,8155407
2019-03-01,127.409,129.384,126.807,123.271,5811638
2019-03-04,128.11,137.088,130.915,128.11,7148453
2019-03-05,128.199,131.972,130.965,127.607,4834055
2019-03-06,131.063,132.367,129.236,126.866,5390518
2019-03-07,127.587,127.626,125.73,123.834,6437702
2019-03-08,122.471,127.725,124.258,121.483,5019720
2019-03-11,123.794,130.866,129.058,122.471,5088250
2019-03-12,129.374,131.36,126.658,123.942,5786816
2019-03-13,126.925,129.829,125.71,124.94,4456034
2019-03-14,125.69,130.372,128.841,125.434,3953903
2019-03-15,129.582,137.167,133.631,129.582,5391508
2019-03-18,134.816,134.836,130.372,125.434,7486044
2019-03-19,130.698,133.236,129.582,128.999,3710423
2019-03-20,128.407,131.854,130.5,128.397,2772843
2019-03-21,130.273,130.372,128.604,128.17,3474266
2019-03-22,129.266,129.681,128.792,127.31,2159911
2019-03-25,126.214,126.866,125.878,125.147,3654420
2019-03-26,126.639,128.357,126.402,125.226,3082674
2019-03-27,126.915,129.187,127.024,125.71,2171878
2019-03-28,126.303,130.57,129.226,125.532,2602920
2019-03-29,129.226,132.841,132.644,129.226,3450311
2019-04-01,134.125,137.305,133.809,132.249,4805319
2019-04-02,134.115,134.323,131.883,131.37,3128776
2019-04-03,131.656,131.656,130.915,128.821,3332206
2019-04-04,130.076,132.318,130.076,128.989,2419024
2019-04-08,131.014,131.053,127.379,126.718,3688653
2019-04-09,126.5,128.891,128.545,126.5,2048966
2019-04-10,129.276,130.826,128.881,126.925,3705340
2019-04-11,128.891,129.256,127.389,126.441,2516269
2019-04-12,127.389,128.9,127.715,126.718,1683920
2019-04-15,128.229,128.861,124.041,123.834,3440734
2019-04-16,124.13,125.246,124.545,121.977,2355356
2019-04-17,124.841,127.231,126.194,124.841,1723327
2019-04-18,126.026,126.421,125.434,125.335,912730
2019-04-19,124.96,126.807,126.332,123.014,1812976
2019-04-22,126.283,127.508,126.421,124.742,1361592
2019-04-23,126.55,130.807,129.434,126.224,3417965
2019-04-24,130.076,130.945,130.263,128.397,1858387
2019-04-25,130.263,136.288,132.426,129.779,4265077
2019-04-26,131.854,136.179,134.135,131.063,3094101
2019-04-29,134.145,143.222,139.212,134.145,4673378
2019-04-30,138.767,142.224,139.103,137.384,2503719
2019-05-06,132.841,134.313,131.854,129.384,4618877
2019-05-07,133.286,138.866,134.57,133.286,3607156
2019-05-08,130.866,140.308,137.681,130.372,3615518
2019-05-09,137.177,138.757,134.431,134.184,2624782
2019-05-10,137.088,143.725,142.718,135.31,3738223
2019-05-13,140.94,148.15,145.809,140.822,2798424
2019-05-14,143.518,145.493,141.987,140.881,3069694
2019-05-15,141.829,142.422,141.434,138.412,3008139
2019-05-16,141.217,141.217,139.952,137.582,2572124
2019-05-17,139.261,142.708,137.463,136.1,2329147
2019-05-20,138.263,138.263,135.409,132.545,2312487
2019-05-21,136.397,141.552,141.019,135.34,2525745
2019-05-22,140.259,141.829,139.775,138.777,1172710
2019-05-23,139.755,139.755,138.076,137.76,964350
2019-05-24,138.323,139.903,137.967,136.575,1323740
2019-05-27,138.303,142.184,141.849,137.286,1452692
2019-05-28,141.73,145.888,145.888,140.575,2797175
2019-05-29,144.198,145.182,144.695,142.468,1088844
2019-05-30,143.293,146.376,144.884,141.761,1675314
