date,open,high,close,low,volume
2009-10-30,2.13544,3.20315,2.43215,2.02304,15736407
2009-11-02,2.18882,2.31639,2.18882,2.18882,5940356
2009-11-03,2.13544,2.24389,2.12251,2.02304,5448019
2009-11-04,2.14668,2.27593,2.23996,2.14555,5012628
2009-11-05,2.19725,2.34729,2.24333,2.15342,4709350
2009-11-06,2.23097,2.24446,2.18601,2.16522,2713493
2009-11-09,2.18264,2.18433,2.1315,2.10116,2194699
2009-11-10,2.15229,2.15229,2.06463,2.05676,2685788
2009-11-11,2.07193,2.16353,2.15117,2.05845,2528265
2009-11-12,2.13544,2.21917,2.16185,2.1197,2354301
2009-11-13,2.17253,2.37483,2.30683,2.16185,4970711
2009-11-16,2.30402,2.33212,2.31976,2.2512,2985734
2009-11-17,2.30402,2.38832,2.29278,2.25907,2357686
2009-11-18,2.29278,2.39506,2.34898,2.26469,3558401
2009-11-19,2.34336,2.57826,2.47036,2.32369,5399233
2009-11-20,2.43327,2.49734,2.42709,2.39956,2793377
2009-11-23,2.43327,2.49734,2.45519,2.40798,2374256
2009-11-24,2.46025,2.47823,2.22535,2.20961,3870610
2009-11-25,2.21411,2.35741,2.33943,2.20287,2516420
2009-11-26,2.33212,2.40967,2.37876,2.29559,3190527
2009-11-27,2.35179,2.47149,2.37989,2.30402,3066822
2009-11-30,2.41698,2.4417,2.40518,2.30402,2119687
2009-12-01,2.39956,2.47149,2.45294,2.36584,2715777
2009-12-02,2.45407,2.58332,2.51138,2.43327,4084225
2009-12-03,2.48947,2.65806,2.65806,2.47373,4864803
2009-12-04,2.5569,2.61198,2.4417,2.39225,4644784
2009-12-07,2.42203,2.5052,2.48441,2.39113,1815065
2009-12-08,2.49734,2.66592,2.62378,2.45575,3500829
2009-12-09,2.58444,2.73561,2.60467,2.56028,4117633
2009-12-10,2.6131,2.65525,2.54004,2.52375,2420964
2009-12-11,2.5451,2.57489,2.45069,2.39225,2419612
2009-12-14,2.41641,2.45294,2.37989,2.33774,1680564
2009-12-15,2.39,2.44395,2.3827,2.37708,1173399
2009-12-16,2.36022,2.38494,2.2911,2.28716,1744294
2009-12-17,2.27593,2.30346,2.19163,2.19163,1584708
2009-12-18,2.18601,2.29278,2.24108,2.11183,2089798
2009-12-21,2.21018,2.27368,2.25626,2.19781,1042980
2009-12-22,2.25794,2.26356,2.14668,2.13544,1046004
2009-12-23,2.12982,2.21411,2.195,2.12982,1141771
2009-12-24,2.16353,2.22816,2.22479,2.15117,1448746
2009-12-25,2.21411,2.21411,2.14836,2.14162,1251339
2009-12-28,2.13544,2.18545,2.16129,2.12476,911980
2009-12-29,2.18039,2.18545,2.17871,2.13544,973048
2009-12-30,2.18095,2.27593,2.21917,2.16747,1537165
2009-12-31,2.21973,2.24558,2.22254,2.19163,821653
2010-01-04,2.23097,2.24221,2.21804,2.20512,727706
2010-01-05,2.22085,2.23209,2.18826,2.14499,912396
2010-01-06,2.18826,2.18826,2.14668,2.14668,1093744
2010-01-07,2.14106,2.16241,2.11521,2.09048,952071
2010-01-08,2.10453,2.10453,2.068,2.03428,1410220
2010-01-11,2.0562,2.10734,2.07868,2.03428,905968
2010-01-12,2.08936,2.12701,2.12083,2.06013,924633
2010-01-13,2.08992,2.12701,2.09722,2.068,735443
2010-01-14,2.11071,2.2113,2.19725,2.11071,1929966
2010-01-15,2.19163,2.20793,2.17196,2.15229,1053396
2010-01-18,2.15679,2.17646,2.13881,2.10734,1102128
2010-01-19,2.13881,2.15229,2.12026,2.1079,705588
2010-01-20,2.12251,2.14611,2.06632,2.0607,963316
2010-01-21,2.0843,2.10059,2.07755,2.05676,710311
2010-01-22,2.07081,2.07081,1.94381,1.92077,1387199
2010-01-25,1.91065,1.91627,1.8539,1.82973,1177453
2010-01-26,1.88368,1.90503,1.81512,1.79826,761700
2010-01-27,1.79826,1.84322,1.80669,1.79826,597494
2010-01-28,1.80669,1.81568,1.71959,1.69936,1117924
2010-01-29,1.70722,1.74993,1.70666,1.68699,899242
2010-02-01,1.53976,1.64091,1.5791,1.53695,4217729
2010-02-02,1.57966,1.60045,1.56112,1.55156,1484864
2010-02-03,1.56224,1.57348,1.53583,1.45828,1829914
2010-02-04,1.51447,1.56168,1.53302,1.49761,1306570
2010-02-05,1.50323,1.56617,1.51785,1.49368,1261402
2010-02-08,1.52796,1.58921,1.56112,1.52009,1343500
2010-02-09,1.56168,1.56168,1.5555,1.53414,604849
2010-02-10,1.56674,1.63305,1.62462,1.55493,1576345
2010-02-11,1.61001,1.67913,1.65777,1.60776,1909625
2010-02-12,1.65777,1.67913,1.67182,1.62967,1241374
2010-02-22,1.67182,1.67238,1.62462,1.62462,1078503
2010-02-23,1.61057,1.66508,1.66002,1.61057,1043005
2010-02-24,1.64934,1.80163,1.79545,1.64372,2469812
2010-02-25,1.79826,1.85277,1.80782,1.77578,2378632
2010-02-26,1.79264,1.83086,1.7932,1.77297,1289948
2010-03-01,1.7932,1.82636,1.80894,1.78084,1401757
2010-03-02,1.81624,1.96685,1.89941,1.81568,3080478
2010-03-03,1.91234,1.96629,1.88031,1.873,2865668
2010-03-04,1.88031,1.89773,1.75892,1.75443,2292840
2010-03-05,1.76511,1.80669,1.79039,1.76511,1184638
2010-03-08,1.79152,1.82748,1.82018,1.77129,1064000
2010-03-09,1.83198,1.83198,1.8095,1.77016,1012542
2010-03-10,1.80894,1.85052,1.79714,1.76454,802133
2010-03-11,1.79039,1.81962,1.80444,1.74207,966598
2010-03-12,1.81006,1.92751,1.86738,1.79714,3052235
2010-03-15,1.86738,1.88143,1.86682,1.82692,1307915
2010-03-16,1.87637,1.91009,1.86176,1.83086,1212913
2010-03-17,1.84378,1.90784,1.90784,1.84378,1625072
2010-03-18,1.93088,2.00619,1.96292,1.93088,2495315
2010-03-19,1.94549,1.97303,1.96404,1.93875,1162861
2010-03-22,1.97191,2.02304,2.0208,1.97191,1727713
2010-03-23,2.02136,2.05283,2.00675,1.97191,1791995
2010-03-24,2.01743,2.0961,2.09048,2.009,2303502
2010-03-26,2.09947,2.16353,2.12982,2.02304,3261601
2010-03-29,2.13038,2.13544,2.05283,1.93931,2859840
2010-03-30,2.05339,2.09497,2.07531,2.01181,1729498
2010-03-31,2.07306,2.19107,2.15567,2.05227,2860045
2010-04-01,2.16241,2.28154,2.1641,2.136,3855941
2010-04-02,2.12982,2.21355,2.1551,2.09048,1991472
2010-04-06,2.15229,2.23659,2.21242,2.136,1653441
2010-04-07,2.21355,2.42541,2.36584,2.18601,3759321
2010-04-08,2.36247,2.52824,2.36022,2.32088,4166199
2010-04-09,2.34055,2.47205,2.44339,2.34055,3050941
2010-04-12,2.43327,2.51138,2.47767,2.42203,2657077
2010-04-13,2.47767,2.47767,2.22984,2.22984,4160893
2010-04-14,2.16634,2.27312,2.18039,2.14049,2248406
2010-04-15,2.18376,2.2068,2.00057,1.99663,3098214
2010-04-16,1.99944,2.1079,2.09329,1.97022,2174083
2010-04-19,2.05789,2.16297,2.07924,2.03878,2276229
2010-04-20,2.03878,2.13319,2.12982,1.96741,2146303
2010-04-21,2.12251,2.22984,2.21299,2.10453,2345830
2010-04-22,2.1995,2.29728,2.24277,2.19276,2313568
2010-04-23,2.26019,2.34954,2.26188,2.24108,2547869
2010-04-27,2.16353,2.20006,2.0916,2.03934,2090493
2010-04-28,2.02754,2.12757,2.06182,1.98371,1457952
2010-04-29,2.03428,2.10734,1.95786,1.94774,1134463
2010-04-30,1.96123,1.99495,1.8095,1.77016,1808839
2010-05-04,1.74488,1.87019,1.84884,1.72521,1300007
2010-05-05,1.84603,1.93763,1.93313,1.7932,1346851
2010-05-06,1.92302,2.01743,1.90672,1.89492,1895671
2010-05-07,1.85446,1.96123,1.9056,1.80107,1391434
2010-05-10,1.90503,1.91065,1.76511,1.72802,1465773
2010-05-11,1.80107,1.84041,1.73645,1.72858,1055769
2010-05-12,1.72802,1.75443,1.67238,1.64653,983373
2010-05-13,1.68531,1.76735,1.76342,1.66283,1023659
2010-05-14,1.77073,1.85165,1.82411,1.74207,1616115
2010-05-17,1.7977,1.7977,1.73083,1.71397,1193875
2010-05-18,1.69582,1.73139,1.68142,1.60094,1648213
2010-05-19,1.66702,1.84998,1.84998,1.64584,3317975
2010-05-20,1.85506,1.97196,1.91351,1.83473,6020958
2010-05-21,1.81779,2.10495,2.10495,1.81779,6795636
2010-05-24,2.20998,2.31586,2.31586,2.18542,8395473
2010-05-25,2.27097,2.49036,2.46918,2.21083,9764935
2010-05-26,2.4209,2.48189,2.40735,2.33789,7713488
2010-05-27,2.38871,2.64791,2.64791,2.37262,10171688
2010-05-28,2.71059,2.71737,2.62419,2.57422,9011197
2010-06-01,2.49968,2.53864,2.50391,2.38024,7725594
2010-06-02,2.5073,2.66824,2.60471,2.49036,9245494
2010-06-03,2.58099,2.62335,2.5073,2.47257,6259105
2010-06-04,2.43953,2.50306,2.47935,2.38109,5369506
2010-06-07,2.41073,2.64368,2.60471,2.40565,8045151
2010-06-08,2.55812,2.60386,2.54796,2.5056,5158264
2010-06-09,2.54796,2.66739,2.54965,2.49036,6831505
2010-06-10,2.5056,2.80462,2.80123,2.49883,11771414
2010-06-11,2.76142,2.87916,2.76989,2.71144,9251346
2010-06-17,2.80377,2.83765,2.58777,2.58438,5413597
2010-06-18,2.54118,2.5793,2.36245,2.32942,5917033
2010-06-21,2.30231,2.5217,2.45817,2.27859,5145250
2010-06-22,2.41412,2.48189,2.40565,2.39718,3938451
2010-06-23,2.38871,2.45393,2.4353,2.3472,3199756
2010-06-24,2.47003,2.62589,2.53864,2.46918,6074222
2010-06-25,2.49544,2.53271,2.4624,2.41412,3376930
2010-06-28,2.43953,2.45309,2.38532,2.35483,2592893
2010-06-29,2.35906,2.40565,2.22269,2.18965,3843844
2010-06-30,2.17356,2.29384,2.27775,2.10749,3677800
2010-07-01,2.24556,2.2769,2.19389,2.16424,2852445
2010-07-02,2.17695,2.20829,2.16,2.03464,3126847
2010-07-05,2.15407,2.15407,2.06767,2.04142,2239258
2010-07-06,2.04989,2.19982,2.18372,2.04142,4095545
2010-07-07,2.20066,2.3489,2.32095,2.18542,5298400
2010-07-08,2.3201,2.39295,2.29215,2.25826,4538500
2010-07-09,2.27266,2.37092,2.33704,2.23793,4048630
2010-07-12,2.32942,2.38956,2.34212,2.31248,3142045
2010-07-13,2.32095,2.55812,2.46495,2.24895,7494811
2010-07-14,2.4353,2.47172,2.42683,2.38024,4622705
2010-07-15,2.41243,2.43615,2.30824,2.28706,3224053
2010-07-16,2.28198,2.45224,2.44208,2.26165,5018585
2010-07-19,2.42598,2.49205,2.48782,2.38871,4648809
2010-07-20,2.48866,2.58353,2.51746,2.45902,5492196
2010-07-21,2.53779,2.66824,2.54033,2.50137,5731426
2010-07-22,2.5056,2.55897,2.54965,2.4641,4333155
2010-07-23,2.53949,2.57506,2.51153,2.48273,3439021
2010-07-26,2.51238,2.58269,2.53356,2.5056,3084319
2010-07-27,2.52509,2.55812,2.48612,2.47172,2848369
2010-07-28,2.51069,2.55389,2.55135,2.4929,3954373
2010-07-29,2.55728,2.57083,2.54457,2.5073,4102398
2010-07-30,2.53949,2.53949,2.49883,2.47342,2876239
2010-08-02,2.49713,2.5937,2.58523,2.48189,5197253
2010-08-03,2.55643,2.59709,2.49883,2.49544,3991771
2010-08-04,2.47596,2.63521,2.61318,2.47596,6227170
2010-08-05,2.62589,2.70128,2.59624,2.5505,5585017
2010-08-06,2.58353,2.68518,2.65723,2.54203,4150476
2010-08-09,2.66824,2.82325,2.79191,2.64706,5613997
2010-08-10,2.78514,2.88001,2.73601,2.73431,6822563
2010-08-11,2.71398,2.85121,2.82156,2.71229,5198383
2010-08-12,2.78514,2.81648,2.70212,2.68518,4428131
2010-08-13,2.68603,2.73431,2.71398,2.61064,3483504
2010-08-16,2.69196,2.83426,2.81732,2.67756,4029809
2010-08-17,2.81986,3.03163,2.93845,2.77497,7564725
2010-08-18,2.89525,3.0689,2.89779,2.85459,7231559
2010-08-19,2.90711,2.95539,2.86222,2.85459,4604236
2010-08-20,2.83765,3.01384,2.91728,2.81563,6848167
2010-08-23,2.88085,2.97742,2.95878,2.83765,5413193
2010-08-24,2.92236,2.99012,2.90457,2.88001,4891733
2010-08-25,2.86306,2.90372,2.75295,2.75295,4600820
2010-08-26,2.75295,2.79106,2.67163,2.64113,4026586
2010-08-27,2.65553,2.81817,2.77582,2.61742,4527408
2010-08-30,2.7809,2.83426,2.80546,2.71483,4765035
2010-08-31,2.78514,2.83257,2.78852,2.74448,4461838
2010-09-01,2.76989,2.78937,2.62335,2.60471,5255664
2010-09-02,2.64791,2.65553,2.64283,2.59878,3204917
2010-09-03,2.64283,2.90626,2.87069,2.61826,9574515
