date,open,high,close,low,volume
2003-12-16,0.819737,0.851707,0.817688,0.814818,7204181
2003-12-17,0.794325,0.795145,0.756207,0.754158,3477866
2003-12-18,0.738993,0.756207,0.740632,0.737763,1318173
2003-12-19,0.737763,0.744321,0.709482,0.693088,2108017
2003-12-22,0.697186,0.720549,0.714811,0.688579,1213452
2003-12-23,0.709482,0.71686,0.705384,0.698006,691433
2003-12-24,0.701695,0.712351,0.698416,0.691038,757444
2003-12-25,0.712351,0.71686,0.711941,0.695957,622782
2003-12-26,0.713171,0.752928,0.723828,0.709072,1312989
2003-12-29,0.725467,0.735714,0.71604,0.711941,546522
2003-12-30,0.71522,0.71727,0.707843,0.701285,443489
2003-12-31,0.706203,0.745551,0.723828,0.705793,973704
2004-01-02,0.71727,0.741862,0.723828,0.71727,503560
2004-01-05,0.723828,0.751699,0.741452,0.721778,760344
2004-01-06,0.745141,0.753338,0.750059,0.725877,924849
2004-01-07,0.74678,0.759486,0.744731,0.735714,966602
2004-01-08,0.745141,0.803342,0.790636,0.744731,1998400
2004-01-09,0.791046,0.801293,0.759896,0.758666,1232600
2004-01-12,0.761536,0.772602,0.772192,0.745961,577062
2004-01-13,0.771782,0.780799,0.756207,0.750059,713622
2004-01-14,0.753338,0.769323,0.754568,0.741042,481555
2004-01-15,0.768913,0.785718,0.766454,0.764814,833094
2004-01-16,0.767274,0.782439,0.77916,0.759486,736209
2004-01-30,0.811949,0.824245,0.772192,0.770553,1069553
2004-02-02,0.77875,0.798834,0.774651,0.757847,580126
2004-02-03,0.774651,0.852116,0.84023,0.774651,3196368
2004-02-04,0.835722,0.837361,0.827934,0.81154,1361598
2004-02-05,0.830803,0.882857,0.854986,0.823836,1440380
2004-02-06,0.853756,0.857035,0.843509,0.84228,692941
2004-02-09,0.844739,0.860314,0.854166,0.84064,616734
2004-02-10,0.854166,0.858674,0.833263,0.825885,634275
2004-02-11,0.827934,0.850477,0.837361,0.823836,469638
2004-02-12,0.837361,0.850887,0.834492,0.833263,415500
2004-02-13,0.84023,0.8722,0.852526,0.836132,947068
2004-02-16,0.860724,0.909088,0.893923,0.860724,1223507
2004-02-17,0.900891,0.920974,0.895563,0.885726,1420452
2004-02-18,0.893513,0.900071,0.884496,0.87302,686487
2004-02-19,0.884496,0.909908,0.901301,0.881217,716437
2004-02-20,0.901301,0.907859,0.897612,0.882037,645932
2004-02-23,0.987373,0.987373,0.925073,0.922204,2633631
2004-02-24,0.921384,0.925483,0.916466,0.90212,855521
2004-02-25,0.916466,0.954993,0.90294,0.899661,959068
2004-02-26,0.901711,0.914007,0.859904,0.835312,1072988
2004-02-27,0.880807,0.891464,0.883676,0.864822,530432
2004-03-01,0.877118,0.883676,0.868921,0.847608,502788
2004-03-02,0.868921,0.87302,0.864822,0.854986,497791
2004-03-03,0.864822,0.868921,0.848018,0.847608,450422
2004-03-04,0.847198,0.877528,0.866052,0.843509,408441
2004-03-05,0.868921,0.8722,0.855805,0.850887,375971
2004-03-08,0.856625,0.891464,0.853756,0.852116,555337
2004-03-09,0.852526,0.937779,0.8722,0.850477,739989
2004-03-10,0.87138,0.886955,0.884906,0.868921,372525
2004-03-11,0.884496,0.899661,0.886955,0.881627,336481
2004-03-12,0.885316,0.894333,0.868921,0.866872,356411
2004-03-15,0.864413,0.876709,0.87261,0.852526,531270
2004-03-16,0.87302,0.876709,0.861134,0.852526,470750
2004-03-17,0.856625,0.864413,0.859084,0.852936,263428
2004-03-18,0.858674,0.860724,0.836541,0.835722,528550
2004-03-19,0.834082,0.84187,0.839411,0.828344,451166
2004-03-22,0.84023,0.851297,0.843919,0.834082,204178
2004-03-23,0.844329,0.844329,0.837361,0.834082,165887
2004-03-24,0.837361,0.848018,0.834902,0.834082,166113
2004-03-25,0.830803,0.84228,0.839411,0.830803,173652
2004-03-26,0.848018,0.874249,0.859904,0.844329,542930
2004-03-29,0.862773,0.883267,0.860724,0.860724,446461
2004-03-30,0.860724,0.900481,0.896382,0.860724,970510
2004-03-31,0.898432,0.900481,0.891874,0.881217,555848
2004-04-01,0.893923,0.907859,0.893103,0.889414,500329
2004-04-02,0.896792,0.921384,0.920155,0.896792,738326
2004-04-05,0.922204,0.970568,0.940238,0.922204,1601417
2004-04-06,0.942697,0.958682,0.941058,0.9345,689779
2004-04-07,0.939418,0.948845,0.912777,0.90253,650421
2004-04-08,0.914007,0.954174,0.942697,0.914007,826702
2004-04-09,0.942697,0.954993,0.921794,0.891464,1054956
2004-04-12,0.901711,0.921384,0.911957,0.895972,384394
2004-04-13,0.909908,0.925073,0.909498,0.901711,448353
2004-04-14,0.90376,0.909088,0.886136,0.877118,514010
2004-04-15,0.886136,0.911957,0.90212,0.883267,528324
