date,open,high,close,low,volume
2010-05-28,3.70532,3.94284,3.89201,3.65211,34098354
2010-05-31,4.07965,4.16943,4.03785,3.96706,17227873
2010-06-01,4.08535,4.18036,4.14473,3.99889,10994680
2010-06-02,4.01409,4.10435,4.0901,3.90578,9496264
2010-06-03,4.08535,4.12288,3.87633,3.8483,7560522
2010-06-04,3.8027,3.93761,3.8502,3.80175,5087772
2010-06-07,3.72479,3.92336,3.85401,3.72479,4676806
2010-06-08,3.82883,3.91434,3.7666,3.67824,5514313
2010-06-09,3.7571,3.91339,3.85733,3.73002,4495839
2010-06-10,3.82408,4.00269,3.96659,3.81315,3619226
2010-06-11,3.99034,4.0331,3.99889,3.92289,3785070
2010-06-17,3.99984,4.02454,3.80033,3.76707,3301453
2010-06-18,3.74902,3.84498,3.78085,3.73002,1923900
2010-06-21,3.75282,3.77087,3.75282,3.5153,2365497
2010-06-22,3.70532,3.76945,3.68157,3.65211,1190746
2010-06-23,3.63406,3.72907,3.71482,3.61316,1290247
2010-06-24,3.69629,3.74332,3.73382,3.69249,1178116
2010-06-28,3.72812,3.72812,3.56281,3.55425,2241503
2010-06-29,3.56281,3.56281,3.30533,3.28633,1927304
2010-06-30,3.26686,3.34904,3.29203,3.13527,1276316
2010-07-01,3.27778,3.31531,3.24928,3.23265,704792
2010-07-02,3.2374,3.25878,3.16662,3.02126,1759315
2010-07-05,3.08776,3.22933,3.22505,3.04976,1042355
2010-07-06,3.18277,3.30153,3.26068,3.15047,1010688
2010-07-07,3.28461,3.30183,3.29992,3.18986,862828
2010-07-08,3.32576,3.34825,3.31332,3.25398,938342
2010-07-09,3.31332,3.44443,3.39897,3.27456,882125
2010-07-12,3.41668,3.41668,3.3827,3.32576,1288006
2010-07-13,3.34969,3.34969,3.27025,3.25446,600891
2010-07-14,3.29657,3.31619,3.28556,3.23771,836079
2010-07-15,3.28173,3.32097,3.22383,3.22383,501714
2010-07-16,3.21474,3.21474,3.13626,3.10085,1196082
2010-07-19,3.11042,3.18124,3.17263,3.09798,742578
2010-07-20,3.1578,3.31906,3.3114,3.1578,1075182
2010-07-21,3.3114,3.40711,3.34921,3.28748,1300242
2010-07-22,3.32337,3.36308,3.36213,3.29274,623032
2010-07-23,3.37888,3.42434,3.34107,3.31619,856108
2010-07-26,3.35256,3.39275,3.38653,3.32767,1534983
2010-07-27,3.3784,3.40615,3.34011,3.34011,907482
2010-07-28,3.30901,3.4162,3.40807,3.30231,1348915
2010-07-29,3.41189,3.48272,3.44778,3.41046,1392480
2010-07-30,3.44778,3.44778,3.4229,3.37553,914186
2010-08-02,3.42146,3.56024,3.55545,3.41333,1515382
2010-08-03,3.55497,3.64829,3.6033,3.53057,1532926
2010-08-04,3.58847,3.69422,3.69422,3.5655,1232602
2010-08-05,3.69422,3.7215,3.6703,3.64637,812931
2010-08-06,3.65355,3.84017,3.80429,3.64685,1380084
2010-08-09,3.7995,3.91291,3.85932,3.78036,874314
2010-08-10,3.84496,3.87463,3.71576,3.6904,961560
2010-08-11,3.6837,3.79232,3.73251,3.63776,597507
2010-08-12,3.71337,3.74256,3.62962,3.60905,611378
2010-08-13,3.64398,3.71097,3.70379,3.62962,646039
2010-08-16,3.73155,3.7483,3.74208,3.68035,857393
2010-08-17,3.74447,3.92583,3.7995,3.74447,1107421
2010-08-18,3.7995,3.81721,3.69566,3.69566,914689
2010-08-19,3.6837,3.75595,3.69614,3.67987,640827
2010-08-20,3.68513,3.7215,3.63584,3.61814,720544
2010-08-23,3.63537,3.6636,3.61575,3.5411,1019768
2010-08-24,3.6167,3.69327,3.66216,3.57699,592660
2010-08-25,3.6368,3.74495,3.62771,3.58895,837734
2010-08-26,3.62962,3.76648,3.71432,3.62962,761753
2010-08-27,3.71337,3.79232,3.72294,3.66838,1077652
2010-08-30,3.72294,3.86027,3.84065,3.67987,3128246
2010-08-31,3.81338,3.85597,3.8196,3.75069,1623920
2010-09-01,3.82103,3.84448,3.44587,3.43773,4789660
2010-09-02,3.53153,3.58895,3.47171,3.45305,3705923
2010-09-03,3.47554,3.58321,3.53679,3.47506,1367292
2010-09-06,3.54827,3.56263,3.49611,3.39754,2346120
2010-09-07,3.47315,3.49324,3.46453,3.42721,1362726
2010-09-08,3.46357,3.51717,3.51573,3.43678,1332238
2010-09-09,3.50568,3.52722,3.43582,3.41237,1796631
2010-09-10,3.42625,3.46836,3.36404,3.33629,1598394
2010-09-13,3.3784,3.50186,3.49181,3.36452,2112398
2010-09-14,3.51143,3.59852,3.57603,3.48367,1710958
2010-09-15,3.58895,3.59565,3.40711,3.39993,1398147
2010-09-16,3.41237,3.46357,3.33964,3.32097,1702374
2010-09-17,3.35447,3.39658,3.34011,3.27791,1310381
2010-09-20,3.33916,3.38223,3.35782,3.32624,1239961
2010-09-21,3.36452,3.38653,3.37074,3.30183,829465
2010-09-27,3.38701,3.47123,3.44061,3.37074,900984
2010-09-28,3.43295,3.49085,3.46932,3.3894,1312239
2010-09-29,3.46884,3.48367,3.39754,3.38701,858430
2010-09-30,3.42051,3.49324,3.45927,3.39754,1086223
2010-10-08,3.49324,3.52913,3.51717,3.44539,1677721
2010-10-11,3.49324,3.58225,3.42146,3.38797,2322748
2010-10-12,3.42146,3.45496,3.44539,3.37888,1334494
2010-10-13,3.42146,3.52052,3.50856,3.40711,1169071
2010-10-14,3.49994,3.50664,3.34442,3.34346,1173492
2010-10-15,3.3449,3.37505,3.34921,3.24967,1853351
